currentGold,jungleMinionsKilled,level,minionsKilled,participantId,teamScore,totalGold,xp,timestamp,gameId
354,0,11,15,8,0,6654,8434,,1557226739
429,4,15,212,9,0,10562,13436,,1557226739
,,,,,,,,1500457,1557226739
997,15,16,230,1,0,12576,14871,,1557226739
632,134,15,45,10,0,11556,13906,,1557226739
240,4,14,155,2,0,7810,12075,,1557226739
46,131,15,30,3,0,10361,13824,,1557226739
1003,28,14,179,4,0,13777,12806,,1557226739
675,1,13,52,5,0,9892,10030,,1557226739
601,8,14,178,6,0,8851,12700,,1557226739
996,12,15,209,7,0,11945,13335,,1557226739
614,0,12,15,8,0,6914,9304,,1557226739
796,4,15,223,9,0,10928,14071,,1557226739
,,,,,,,,1560460,1557226739
1419,15,16,230,1,0,12999,15753,,1557226739
633,134,15,50,10,0,12407,14621,,1557226739
405,4,14,157,2,0,7975,12282,,1557226739
205,135,15,30,3,0,10595,14047,,1557226739
210,28,15,179,4,0,14935,13794,,1557226739
1078,1,13,52,5,0,10545,11376,,1557226739
211,8,15,178,6,0,10036,13289,,1557226739
1687,12,15,225,7,0,12637,14607,,1557226739
18,0,13,15,8,0,7258,10114,,1557226739
1028,4,15,225,9,0,11161,14621,,1557226739
,,,,,,,,1620491,1557226739
142,19,16,230,1,0,13221,15934,,1557226739
1068,138,16,53,10,0,12842,15038,,1557226739
106,4,14,158,2,0,8111,12491,,1557226739
970,135,16,40,3,0,11359,15168,,1557226739
1033,36,16,179,4,0,15758,14716,,1557226739
332,1,14,52,5,0,10898,12058,,1557226739
334,8,15,178,6,0,10159,13348,,1557226739
1324,12,16,232,7,0,13323,15793,,1557226739
252,0,13,17,8,0,7493,10403,,1557226739
1111,4,16,240,9,0,11593,15231,,1557226739
,,,,,,,,1680520,1557226739
615,19,17,230,1,0,13695,17016,,1557226739
1358,138,16,58,10,0,13133,15427,,1557226739
593,4,15,162,2,0,8598,13389,,1557226739
913,139,16,40,3,0,11878,16253,,1557226739
1867,36,16,182,4,0,16591,15799,,1557226739
841,1,15,52,5,0,11408,13143,,1557226739
638,8,15,185,6,0,10463,13796,,1557226739
1617,16,16,233,7,0,13616,16204,,1557226739
463,0,13,19,8,0,7703,10455,,1557226739
259,4,16,240,9,0,11716,15259,,1557226739
,,,,,,,,1740539,1557226739
417,19,17,231,1,,13942,17318,,1557226739
298,138,16,62,10,,13498,15899,,1557226739
1289,4,15,162,2,,9474,14363,,1557226739
1169,139,17,40,3,,12194,16777,,1557226739
2246,36,16,189,4,,17346,16323,,1557226739
1363,1,15,52,5,,11688,13764,,1557226739
1014,8,15,185,6,,10839,14184,,1557226739
503,16,17,233,7,,13693,16508,,1557226739
357,0,13,19,8,,7807,10455,,1557226739
135,4,16,240,9,,11793,15259,,1557226739
,,,,,,,,1800539,1557300292
500,0,1,0,1,0,500,0,,1557300292
500,0,1,0,10,0,500,0,,1557300292
500,0,1,0,2,0,500,0,,1557300292
500,0,1,0,3,0,500,0,,1557300292
500,0,1,0,4,0,500,0,,1557300292
500,0,1,0,5,0,500,0,,1557300292
500,0,1,0,6,0,500,0,,1557300292
500,0,1,0,7,0,500,0,,1557300292
500,0,1,0,8,0,500,0,,1557300292
500,0,1,0,9,0,500,0,,1557300292
,,,,,,,,0,1557300292
0,0,1,0,1,0,500,0,,1557300292
0,0,1,0,10,0,500,0,,1557300292
0,0,1,0,2,0,500,0,,1557300292
0,0,1,0,3,0,500,0,,1557300292
0,0,1,0,4,0,500,0,,1557300292
0,0,1,0,5,0,500,0,,1557300292
0,0,1,0,6,0,500,0,,1557300292
0,0,1,0,7,0,500,0,,1557300292
0,0,1,0,8,0,500,0,,1557300292
0,0,1,0,9,0,500,0,,1557300292
,,,,,,,,60017,1557300292
63,0,1,2,1,0,563,76,,1557300292
84,0,1,3,10,0,584,115,,1557300292
126,0,1,6,2,0,626,264,,1557300292
121,4,2,0,3,0,621,285,,1557300292
23,0,1,0,4,0,523,76,,1557300292
84,0,1,3,5,0,584,176,,1557300292
151,5,2,0,6,0,651,334,,1557300292
64,0,1,2,7,0,606,115,,1557300292
84,0,1,3,8,0,584,176,,1557300292
112,0,1,5,9,0,612,235,,1557300292
,,,,,,,,120048,1557300292
346,0,2,11,1,0,846,480,,1557300292
386,0,2,13,10,0,886,480,,1557300292
483,0,3,17,2,0,983,886,,1557300292
473,12,3,0,3,0,973,717,,1557300292
187,0,2,0,4,0,687,480,,1557300292
236,0,2,9,5,0,811,500,,1557300292
473,12,3,0,6,0,973,796,,1557300292
192,0,2,2,7,0,734,480,,1557300292
683,0,3,8,8,0,1183,880,,1557300292
381,0,3,13,9,0,881,706,,1557300292
,,,,,,,,180080,1557300292
718,0,3,23,1,0,1218,924,,1557300292
756,0,3,24,10,0,1256,866,,1557300292
816,0,4,29,2,0,1316,1416,,1557300292
882,24,4,0,3,0,1382,1212,,1557300292
332,0,3,0,4,0,832,924,,1557300292
315,0,4,22,5,0,1190,1210,,1557300292
246,12,3,0,6,0,1096,1007,,1557300292
423,0,3,5,7,0,1067,866,,1557300292
118,0,4,14,8,0,1418,1209,,1557300292
676,0,4,21,9,0,1176,1416,,1557300292
,,,,,,,,240109,1557300292
994,0,4,29,1,0,1494,1282,,1557300292
1112,0,4,34,10,0,1612,1291,,1557300292
106,0,5,36,2,0,1606,1845,,1557300292
391,28,4,0,3,0,1916,1448,,1557300292
486,0,4,0,4,0,986,1252,,1557300292
650,0,5,26,5,0,1525,1757,,1557300292
549,16,4,0,6,0,1399,1244,,1557300292
614,0,4,6,7,0,1321,1291,,1557300292
561,0,5,26,8,0,1861,1903,,1557300292
698,4,5,29,9,0,1848,2107,,1557300292
,,,,,,,,300139,1557300292
240,0,5,41,1,0,2165,1939,,1557300292
46,0,4,37,10,0,2146,1659,,1557300292
215,0,5,41,2,0,1865,2143,,1557300292
179,32,4,0,3,0,2139,1613,,1557300292
51,0,4,0,4,0,1301,1494,,1557300292
373,0,5,26,5,0,1648,1904,,1557300292
467,20,4,0,6,0,1692,1523,,1557300292
35,0,5,9,7,0,2092,1748,,1557300292
1454,0,6,33,8,0,2754,2528,,1557300292
11,4,6,42,9,0,2471,2926,,1557300292
,,,,,,,,360143,1557300292
537,0,5,51,1,0,2462,2387,,1557300292
485,0,5,52,10,0,2585,2122,,1557300292
526,0,6,52,2,0,2176,2673,,1557300292
428,36,5,1,3,0,2388,1979,,1557300292
185,0,4,0,4,0,1435,1648,,1557300292
593,0,5,32,5,0,1868,2228,,1557300292
377,20,5,0,6,0,1952,1758,,1557300292
271,0,5,12,7,0,2436,2211,,1557300292
232,0,6,37,8,0,3207,2761,,1557300292
301,4,7,52,9,0,2761,3514,,1557300292
,,,,,,,,420146,1557300292
875,0,6,60,1,0,2800,2735,,1557300292
870,0,6,63,10,0,2970,2573,,1557300292
432,0,6,57,2,0,2382,2879,,1557300292
784,44,6,3,3,0,2744,2702,,1557300292
399,0,5,0,4,0,1649,1996,,1557300292
369,0,6,41,5,0,2144,2791,,1557300292
1065,31,6,1,6,0,2640,2918,,1557300292
489,0,6,14,7,0,2744,2602,,1557300292
803,0,7,46,8,0,3778,3626,,1557300292
22,4,8,59,9,0,3332,4167,,1557300292
,,,,,,,,480147,1557300292
1710,0,7,70,1,0,3635,3180,,1557300292
1467,0,6,69,10,0,3567,3032,,1557300292
837,0,7,70,2,0,2787,3501,,1557300292
106,44,6,4,3,0,2956,2878,,1557300292
749,0,6,0,4,0,1999,2440,,1557300292
248,0,6,47,5,0,2423,3148,,1557300292
46,31,6,4,6,0,2971,3091,,1557300292
181,0,6,16,7,0,3059,2835,,1557300292
207,0,7,47,8,0,4082,3799,,1557300292
576,4,8,72,9,0,3887,4909,,1557300292
,,,,,,,,540176,1557300292
2086,0,7,82,1,0,4011,3643,,1557300292
1774,0,7,79,10,0,3874,3377,,1557300292
285,0,7,77,2,0,3035,3863,,1557300292
414,52,7,4,3,0,3264,3461,,1557300292
963,0,6,0,4,0,2213,2903,,1557300292
554,4,7,51,5,0,2729,3629,,1557300292
455,43,7,4,6,0,3380,3795,,1557300292
351,0,7,18,7,0,3271,3180,,1557300292
513,0,8,56,8,0,4388,4509,,1557300292
1051,4,9,80,9,0,4361,5653,,1557300292
,,,,,,,,600192,1557300292
84,0,7,82,1,0,4134,3643,,1557300292
150,0,7,79,10,0,4050,3377,,1557300292
667,0,8,89,2,0,3417,4492,,1557300292
941,60,8,6,3,0,3791,4489,,1557300292
83,0,6,0,4,0,2408,2903,,1557300292
1037,4,8,61,5,0,3712,4491,,1557300292
1180,46,8,14,6,0,4105,4511,,1557300292
773,0,7,18,7,0,3693,3606,,1557300292
845,0,9,68,8,0,4720,5131,,1557300292
201,4,9,83,9,0,4526,5742,,1557300292
,,,,,,,,660208,1557300292
534,0,8,97,1,0,4584,4234,,1557300292
29,0,7,92,10,0,4729,3923,,1557300292
817,0,8,91,2,0,3567,4699,,1557300292
309,62,8,7,3,0,3959,4804,,1557300292
258,0,6,2,4,0,2583,3142,,1557300292
625,4,8,67,5,0,4100,4814,,1557300292
218,51,8,14,6,0,4643,4781,,1557300292
158,0,7,22,7,0,4141,3795,,1557300292
359,0,9,73,8,0,5034,5429,,1557300292
1086,4,10,102,9,0,5411,6629,,1557300292
,,,,,,,,720226,1557300292
761,0,8,103,1,0,4811,4437,,1557300292
527,0,8,103,10,0,5227,4657,,1557300292
1176,0,9,99,2,0,3926,5223,,1557300292
721,68,9,8,3,0,4371,5436,,1557300292
452,0,7,2,4,0,2777,3265,,1557300292
493,4,9,78,5,0,4768,5696,,1557300292
901,59,9,14,6,0,5326,5976,,1557300292
679,0,8,26,7,0,4725,4213,,1557300292
42,0,9,82,8,0,5317,5900,,1557300292
424,4,10,108,9,0,5799,6894,,1557300292
,,,,,,,,780257,1557300292
728,0,8,108,1,0,5078,4824,,1557300292
1293,8,9,109,10,0,5993,5448,,1557300292
2232,0,10,116,2,0,4982,6297,,1557300292
43,68,9,8,3,0,4568,5798,,1557300292
682,0,7,2,4,0,3007,3572,,1557300292
215,4,9,78,5,0,4890,5696,,1557300292
144,59,10,21,6,0,6144,6848,,1557300292
1038,0,8,28,7,0,5098,4295,,1557300292
229,0,9,83,8,0,5504,5959,,1557300292
1209,4,11,127,9,0,6584,7688,,1557300292
,,,,,,,,840261,1557300292
323,0,9,120,1,0,5473,5191,,1557300292
261,8,9,110,10,0,6261,5717,,1557300292
731,0,10,127,2,0,5356,6801,,1557300292
381,76,10,9,3,0,4906,6280,,1557300292
191,0,7,2,4,0,3141,4036,,1557300292
344,8,10,86,5,0,5369,6688,,1557300292
902,71,11,21,6,0,6902,7697,,1557300292
293,0,8,29,7,0,5393,4599,,1557300292
145,0,10,96,8,0,6220,6610,,1557300292
25,4,11,135,9,0,6975,8082,,1557300292
,,,,,,,,900264,1557300292
587,0,9,125,1,0,5737,5638,,1557300292
1071,8,10,121,10,0,7071,6575,,1557300292
1095,0,10,133,2,0,5720,7259,,1557300292
169,80,10,9,3,0,5619,6746,,1557300292
56,0,8,2,4,0,3406,4283,,1557300292
166,8,10,86,5,0,5491,6688,,1557300292
50,71,11,21,6,0,7175,7786,,1557300292
614,0,9,32,7,0,5823,5118,,1557300292
392,0,10,96,8,0,6467,6999,,1557300292
1073,4,12,147,9,0,8023,8801,,1557300292
,,,,,,,,960275,1557300292
964,0,10,136,1,0,6114,6411,,1557300292
298,12,10,127,10,0,7398,7070,,1557300292
1556,4,11,143,2,0,6181,7913,,1557300292
316,84,10,9,3,0,5841,6976,,1557300292
135,0,8,2,4,0,3560,4319,,1557300292
363,8,11,98,5,0,5938,7490,,1557300292
695,75,11,23,6,0,7820,8402,,1557300292
859,0,9,34,7,0,6185,5657,,1557300292
683,0,11,106,8,0,6758,7569,,1557300292
144,4,12,157,9,0,8314,9121,,1557300292
,,,,,,,,1020285,1557300292
124,0,10,140,1,0,6374,7080,,1557300292
1029,12,11,138,10,0,8129,7691,,1557300292
752,4,12,155,2,0,6677,8754,,1557300292
613,84,10,15,3,0,6138,7181,,1557300292
1329,0,9,2,4,0,4755,5151,,1557300292
780,10,11,105,5,0,6355,8247,,1557300292
1175,87,12,24,6,0,8300,9241,,1557300292
1068,0,9,35,7,0,6394,5790,,1557300292
1141,0,11,118,8,0,7216,8250,,1557300292
600,4,12,169,9,0,8770,9661,,1557300292
,,,,,,,,1080299,1557300292
1210,0,11,143,1,0,7460,7633,,1557300292
740,12,11,145,10,0,9140,8364,,1557300292
1256,4,12,164,2,0,7181,9498,,1557300292
335,84,11,15,3,0,6310,7328,,1557300292
58,0,9,3,4,0,5358,5777,,1557300292
80,10,11,107,5,0,6506,8355,,1557300292
2102,87,12,37,6,0,9227,9863,,1557300292
1433,0,10,35,7,0,6759,6272,,1557300292
564,0,12,122,8,0,7639,9004,,1557300292
1011,4,13,176,9,0,9181,10047,,1557300292
,,,,,,,,1140322,1557300292
74,4,11,147,1,0,7764,8016,,1557300292
946,12,11,150,10,0,9346,8498,,1557300292
1645,8,13,169,2,0,7570,10057,,1557300292
601,84,11,22,3,0,6576,7660,,1557300292
213,0,9,4,4,0,5513,6044,,1557300292
595,10,12,121,5,0,7020,9272,,1557300292
517,95,13,38,6,0,9582,10562,,1557300292
527,0,10,36,7,0,7068,6363,,1557300292
846,0,12,127,8,0,7921,9272,,1557300292
1459,16,13,176,9,0,9629,10630,,1557300292
,,,,,,,,1200352,1557300292
243,4,11,150,1,,7993,8153,,1557300292
1715,12,12,155,10,,10115,9120,,1557300292
1847,8,13,175,2,,7772,10235,,1557300292
638,84,11,22,3,,6673,7887,,1557300292
340,0,9,4,4,,5640,6106,,1557300292
-58,10,12,121,5,,7117,9272,,1557300292
1655,99,14,38,6,,10780,11569,,1557300292
2226,0,11,40,7,,7876,7522,,1557300292
868,0,12,127,8,,8143,9785,,1557300292
1711,16,13,179,9,,9911,11113,,1557300292
,,,,,,,,1260352,1557979789
500,0,1,0,1,0,500,0,,1557979789
500,0,1,0,10,0,500,0,,1557979789
500,0,1,0,2,0,500,0,,1557979789
500,0,1,0,3,0,500,0,,1557979789
500,0,1,0,4,0,500,0,,1557979789
500,0,1,0,5,0,500,0,,1557979789
500,0,1,0,6,0,500,0,,1557979789
500,0,1,0,7,0,500,0,,1557979789
500,0,1,0,8,0,500,0,,1557979789
500,0,1,0,9,0,500,0,,1557979789
,,,,,,,,0,1557979789
0,0,1,0,1,0,500,0,,1557979789
0,0,1,0,10,0,500,0,,1557979789
0,0,1,0,2,0,500,0,,1557979789
0,0,1,0,3,0,500,0,,1557979789
0,0,1,0,4,0,500,0,,1557979789
0,0,1,0,5,0,500,0,,1557979789
0,0,1,0,6,0,500,0,,1557979789
0,0,1,0,7,0,500,0,,1557979789
0,0,1,0,8,0,500,0,,1557979789
0,0,1,0,9,0,500,0,,1557979789
,,,,,,,,60029,1557979789
31,0,1,1,1,0,531,36,,1557979789
156,0,1,0,10,0,1006,29,,1557979789
77,0,1,3,2,0,577,235,,1557979789
42,0,1,1,3,0,542,135,,1557979789
83,0,1,0,4,0,583,76,,1557979789
21,0,1,0,5,0,521,0,,1557979789
421,4,2,0,6,0,921,311,,1557979789
41,0,1,0,7,0,641,41,,1557979789
22,0,1,0,8,0,522,38,,1557979789
42,0,1,1,9,0,542,156,,1557979789
,,,,,,,,120068,1557979789
103,0,1,1,1,0,953,71,,1557979789
278,0,1,2,10,0,1203,150,,1557979789
301,0,2,6,2,0,801,621,,1557979789
413,0,2,13,3,0,913,560,,1557979789
266,0,2,1,4,0,766,501,,1557979789
175,2,1,0,5,0,675,50,,1557979789
643,8,2,0,6,0,1143,476,,1557979789
328,0,2,7,7,0,928,456,,1557979789
185,0,2,2,8,0,720,337,,1557979789
241,0,2,5,9,0,741,367,,1557979789
,,,,,,,,180119,1557979789
503,0,3,14,1,0,1353,782,,1557979789
512,0,2,9,10,0,1437,596,,1557979789
604,0,4,16,2,0,1104,1181,,1557979789
746,0,3,25,3,0,1246,1027,,1557979789
450,0,3,1,4,0,950,674,,1557979789
411,5,2,0,5,0,911,361,,1557979789
836,12,3,0,6,0,1336,724,,1557979789
647,0,3,19,7,0,1247,959,,1557979789
374,0,2,3,8,0,969,609,,1557979789
641,0,3,18,9,0,1141,962,,1557979789
,,,,,,,,240127,1557979789
891,0,4,27,1,0,1741,1521,,1557979789
873,0,4,20,10,0,1798,1247,,1557979789
859,0,5,21,2,0,1359,1744,,1557979789
868,0,3,25,3,0,1368,1066,,1557979789
15,0,3,1,4,0,1115,712,,1557979789
183,5,2,0,5,0,1033,361,,1557979789
1128,20,3,0,6,0,1628,1092,,1557979789
909,0,4,27,7,0,1509,1561,,1557979789
694,0,3,5,8,0,1331,897,,1557979789
1279,0,4,30,9,0,1779,1531,,1557979789
,,,,,,,,300156,1557979789
1234,0,5,37,1,0,2084,2173,,1557979789
1114,0,5,27,10,0,2039,1747,,1557979789
133,0,5,24,2,0,1858,2166,,1557979789
1316,0,5,42,3,0,1816,1807,,1557979789
229,0,3,1,4,0,1329,1041,,1557979789
464,12,2,0,5,0,1314,615,,1557979789
1517,29,4,0,6,0,2017,1581,,1557979789
171,0,5,33,7,0,2096,2222,,1557979789
248,0,3,5,8,0,1460,974,,1557979789
201,0,5,33,9,0,1951,1785,,1557979789
,,,,,,,,360183,1557979789
1566,0,6,49,1,0,2416,2702,,1557979789
1512,0,5,40,10,0,2437,2369,,1557979789
423,0,6,34,2,0,2148,2755,,1557979789
257,0,5,49,3,0,2057,2057,,1557979789
459,0,4,1,4,0,1559,1233,,1557979789
291,17,3,0,5,0,1566,966,,1557979789
161,37,5,0,6,0,2411,2035,,1557979789
517,0,6,46,7,0,2442,2841,,1557979789
505,0,4,9,8,0,1825,1467,,1557979789
613,0,5,47,9,0,2363,2307,,1557979789
,,,,,,,,420198,1557979789
341,0,6,55,1,0,2691,3059,,1557979789
1946,0,6,50,10,0,2871,3090,,1557979789
289,0,6,41,2,0,2389,3049,,1557979789
943,0,6,60,3,0,2743,2645,,1557979789
773,0,4,2,4,0,1873,1576,,1557979789
630,25,4,0,5,0,1905,1623,,1557979789
783,45,6,0,6,0,3033,2672,,1557979789
57,0,7,58,7,0,2982,3462,,1557979789
179,0,4,10,8,0,1995,1601,,1557979789
916,0,6,54,9,0,2666,2739,,1557979789
,,,,,,,,480222,1557979789
648,0,7,63,1,0,2998,3829,,1557979789
146,0,7,52,10,0,3021,3266,,1557979789
580,3,7,46,2,0,2680,3508,,1557979789
19,0,7,74,3,0,3769,3353,,1557979789
1293,0,5,3,4,0,2393,2359,,1557979789
871,31,5,0,5,0,2146,1984,,1557979789
957,46,6,2,6,0,3207,2882,,1557979789
671,0,8,74,7,0,3596,4257,,1557979789
394,0,4,12,8,0,2296,1700,,1557979789
225,0,6,56,9,0,2875,2838,,1557979789
,,,,,,,,540230,1557979789
170,0,8,63,1,0,3420,4224,,1557979789
219,0,7,52,10,0,3444,3661,,1557979789
863,3,8,56,2,0,2963,4097,,1557979789
417,0,7,80,3,0,4167,3868,,1557979789
612,0,6,3,4,0,2887,2903,,1557979789
291,36,6,0,5,0,2466,2540,,1557979789
1219,46,6,4,6,0,3469,2943,,1557979789
1020,0,8,82,7,0,3945,4664,,1557979789
557,0,5,14,8,0,2494,2026,,1557979789
157,0,7,68,9,0,3207,3223,,1557979789
,,,,,,,,600262,1557979789
620,0,8,78,1,0,3870,5000,,1557979789
654,0,8,67,10,0,3879,4371,,1557979789
1222,3,8,66,2,0,3322,4698,,1557979789
815,0,8,92,3,0,4565,4409,,1557979789
784,0,6,6,4,0,3059,3036,,1557979789
557,41,6,1,5,0,2732,2970,,1557979789
1671,58,7,5,6,0,3921,3708,,1557979789
1428,0,9,95,7,0,4353,5286,,1557979789
838,0,6,19,8,0,2885,2579,,1557979789
495,0,7,78,9,0,3545,3629,,1557979789
,,,,,,,,660267,1557979789
1051,0,9,93,1,0,4301,5710,,1557979789
1114,0,8,80,10,0,4339,4993,,1557979789
29,3,8,68,2,0,3479,4871,,1557979789
1480,0,8,101,3,0,5230,4998,,1557979789
1576,0,7,10,4,0,3851,3658,,1557979789
182,41,8,3,5,0,3382,4086,,1557979789
1944,62,7,5,6,0,4194,4020,,1557979789
208,0,9,99,7,0,4908,5888,,1557979789
137,0,6,20,8,0,3084,2755,,1557979789
367,0,7,78,9,0,3717,3629,,1557979789
,,,,,,,,720291,1557979789
1433,0,10,105,1,0,4683,6240,,1557979789
1426,0,9,91,10,0,4651,5523,,1557979789
453,3,9,83,2,0,3903,5489,,1557979789
48,0,9,106,3,0,5698,5212,,1557979789
135,0,7,10,4,0,4260,3754,,1557979789
589,47,8,4,5,0,3789,4669,,1557979789
71,69,8,5,6,0,4546,4690,,1557979789
663,0,10,115,7,0,5363,6657,,1557979789
321,0,6,23,8,0,3324,3124,,1557979789
699,0,8,90,9,0,4049,4073,,1557979789
,,,,,,,,780311,1557979789
131,0,10,105,1,0,4806,6299,,1557979789
2319,0,10,104,10,0,5544,6125,,1557979789
783,3,9,92,2,0,4233,5993,,1557979789
475,0,9,120,3,0,6125,5952,,1557979789
349,0,7,12,4,0,4474,3874,,1557979789
1058,61,9,4,5,0,4258,5515,,1557979789
579,73,9,5,6,0,5054,5315,,1557979789
1098,4,10,118,7,0,5798,7229,,1557979789
478,0,7,25,8,0,3509,3311,,1557979789
462,4,8,97,9,0,4512,4787,,1557979789
,,,,,,,,840320,1557979789
519,0,10,116,1,0,5194,6921,,1557979789
1002,0,10,112,10,0,5877,6599,,1557979789
85,3,10,104,2,0,4635,6804,,1557979789
100,0,10,120,3,0,6650,6370,,1557979789
38,0,8,13,4,0,5003,4480,,1557979789
220,61,9,4,5,0,5030,5952,,1557979789
1033,73,10,15,6,0,5508,6213,,1557979789
60,4,11,118,7,0,6060,7474,,1557979789
81,0,7,25,8,0,3737,3698,,1557979789
296,4,9,100,9,0,5646,5178,,1557979789
,,,,,,,,900324,1557979789
1246,0,11,123,1,0,5921,7765,,1557979789
61,0,10,123,10,0,6261,7237,,1557979789
341,3,10,112,2,0,4891,7137,,1557979789
519,4,10,127,3,0,7069,7042,,1557979789
182,0,8,13,4,0,5222,4480,,1557979789
379,61,10,8,5,0,5189,6509,,1557979789
1435,80,10,16,6,0,5910,6854,,1557979789
459,4,11,130,7,0,6459,8004,,1557979789
286,0,7,29,8,0,3963,4008,,1557979789
779,4,9,113,9,0,6129,5980,,1557979789
,,,,,,,,960331,1557979789
52,0,11,128,1,0,6127,8030,,1557979789
386,0,11,128,10,0,6586,7594,,1557979789
1055,3,11,125,2,0,5605,8072,,1557979789
245,8,11,128,3,0,7325,7387,,1557979789
77,0,8,13,4,0,5417,4480,,1557979789
999,65,11,15,5,0,5809,7381,,1557979789
446,89,11,16,6,0,6321,7391,,1557979789
1894,8,12,136,7,0,7894,8941,,1557979789
104,0,8,30,8,0,4621,4814,,1557979789
1376,4,10,123,9,0,6726,6602,,1557979789
,,,,,,,,1020339,1557979789
630,0,12,135,1,0,6705,8977,,1557979789
288,0,11,140,10,0,7288,8216,,1557979789
385,3,11,136,2,0,5985,8576,,1557979789
611,8,11,138,3,0,7691,7870,,1557979789
271,0,8,15,4,0,5611,4678,,1557979789
575,65,11,21,5,0,6160,7975,,1557979789
918,101,11,16,6,0,6793,8013,,1557979789
170,8,12,148,7,0,8345,9505,,1557979789
282,0,8,30,8,0,4799,4814,,1557979789
149,4,10,123,9,0,6899,6721,,1557979789
,,,,,,,,1080371,1557979789
1489,0,12,144,1,0,7364,9507,,1557979789
584,0,11,146,10,0,7584,8514,,1557979789
600,3,12,138,2,0,6200,8752,,1557979789
1594,8,11,146,3,0,8674,8505,,1557979789
690,0,9,15,4,0,6031,5541,,1557979789
431,77,12,25,5,0,6681,8823,,1557979789
1253,101,12,19,6,0,7129,8591,,1557979789
906,8,13,162,7,0,9081,10341,,1557979789
571,0,9,35,8,0,5248,5442,,1557979789
563,4,10,134,9,0,7313,7247,,1557979789
,,,,,,,,1140390,1557979789
562,0,12,144,1,0,7937,9681,,1557979789
1301,1,12,152,10,0,8301,9411,,1557979789
869,3,12,147,2,0,6469,9198,,1557979789
1131,8,12,153,3,0,9160,9069,,1557979789
974,0,10,16,4,0,6315,6293,,1557979789
1010,81,12,25,5,0,7260,9422,,1557979789
770,101,12,27,6,0,7460,8986,,1557979789
2243,13,14,169,7,0,10418,12270,,1557979789
274,0,9,35,8,0,5376,5493,,1557979789
47,4,11,136,9,0,7797,7978,,1557979789
,,,,,,,,1200402,1557979789
312,0,13,159,1,0,8387,10391,,1557979789
233,4,12,154,10,0,8533,9635,,1557979789
255,3,12,151,2,0,6655,9551,,1557979789
253,12,12,153,3,0,9383,9250,,1557979789
309,0,10,19,4,0,6524,6444,,1557979789
400,81,12,28,5,0,7501,9691,,1557979789
179,101,12,37,6,0,7819,9487,,1557979789
2513,13,14,178,7,0,10687,12682,,1557979789
461,0,9,38,8,0,5591,5998,,1557979789
330,4,11,141,9,0,8080,8229,,1557979789
,,,,,,,,1260416,1557979789
469,0,13,160,1,0,8544,10660,,1557979789
608,8,13,159,10,0,8908,10114,,1557979789
607,3,13,160,2,0,7007,10055,,1557979789
699,12,12,168,3,0,9829,9563,,1557979789
53,0,10,19,4,0,6668,6733,,1557979789
64,89,13,28,5,0,7814,10248,,1557979789
642,113,13,38,6,0,8282,10297,,1557979789
934,17,15,190,7,0,11249,13674,,1557979789
801,0,10,44,8,0,6098,6444,,1557979789
754,4,12,153,9,0,8504,8609,,1557979789
,,,,,,,,1320440,1557979789
859,0,13,171,1,0,8934,11189,,1557979789
1052,8,13,173,10,0,9352,10917,,1557979789
993,3,13,167,2,0,7393,10402,,1557979789
1127,12,13,180,3,0,10256,10157,,1557979789
334,0,11,21,4,0,6949,7382,,1557979789
598,93,13,28,5,0,8348,10887,,1557979789
976,121,13,38,6,0,8616,10715,,1557979789
1192,17,15,196,7,0,11507,14147,,1557979789
959,0,10,45,8,0,6256,6594,,1557979789
157,4,12,157,9,0,8782,8794,,1557979789
,,,,,,,,1380460,1557979789
181,0,13,171,1,0,9106,11201,,1557979789
1253,8,13,175,10,0,9553,10990,,1557979789
341,3,13,168,2,0,7581,10473,,1557979789
1424,12,13,183,3,0,10554,10337,,1557979789
641,0,11,21,4,0,7257,7382,,1557979789
104,97,13,28,5,0,8704,11117,,1557979789
1292,125,13,41,6,0,8931,11017,,1557979789
1560,17,15,204,7,0,11874,14598,,1557979789
1152,0,10,46,8,0,6449,6761,,1557979789
329,4,12,157,9,0,8954,8794,,1557979789
,,,,,,,,1440485,1557979789
1304,0,14,171,1,0,10228,11683,,1557979789
300,8,14,181,10,0,10149,12048,,1557979789
726,3,13,179,2,0,7966,11052,,1557979789
2068,16,14,196,3,0,11198,11631,,1557979789
958,1,11,23,4,0,7573,8143,,1557979789
588,110,14,28,5,0,9188,12000,,1557979789
-151,133,14,41,6,0,9614,12420,,1557979789
326,17,16,215,7,0,12541,15921,,1557979789
433,0,11,51,8,0,7169,7927,,1557979789
400,8,12,167,9,0,9645,9959,,1557979789
,,,,,,,,1500490,1557979789
2006,0,14,177,1,0,10931,12456,,1557979789
1080,8,14,192,10,0,10930,12791,,1557979789
1263,3,14,181,2,0,8503,11968,,1557979789
3302,16,14,205,3,0,12432,12661,,1557979789
277,1,12,23,4,0,7942,9016,,1557979789
1497,116,15,28,5,0,10097,13083,,1557979789
71,133,14,41,6,0,9836,12420,,1557979789
549,17,16,215,7,0,12763,15980,,1557979789
162,0,11,51,8,0,7547,7927,,1557979789
773,8,12,167,9,0,10018,9959,,1557979789
,,,,,,,,1560515,1557979789
271,0,14,180,1,0,11096,12612,,1557979789
328,8,14,192,10,0,11053,12791,,1557979789
225,3,14,186,2,0,8800,12481,,1557979789
106,20,14,205,3,0,12655,12841,,1557979789
338,1,12,24,4,0,8128,9040,,1557979789
