itemId,afterId,beforeId,participantId,wardType,timestamp,type,gameId
,,,,YELLOW_TRINKET,494283,WARD_KILL,1477146052
3158,,,1,YELLOW_TRINKET,494976,WARD_PLACED,1477146052
1001,,,1,,494976,ITEM_PURCHASED,1477146052
,,,,,496593,ITEM_DESTROYED,1477146052
2055,,,2,CONTROL_WARD,496593,WARD_PLACED,1477146052
3340,,,3,,502170,ITEM_DESTROYED,1477146052
3520,,,3,,502731,ITEM_DESTROYED,1477146052
3340,,,3,,509299,ITEM_DESTROYED,1477146052
3520,,,3,,509860,ITEM_DESTROYED,1477146052
,,,,YELLOW_TRINKET,511708,WARD_PLACED,1477146052
2003,,,4,YELLOW_TRINKET,515074,WARD_PLACED,1477146052
,,,,,520387,ITEM_DESTROYED,1477146052
2003,,,5,YELLOW_TRINKET,529760,WARD_PLACED,1477146052
,,,,,532333,ITEM_DESTROYED,1477146052
,,,,YELLOW_TRINKET,538735,WARD_KILL,1477146052
2003,,,10,,546556,ITEM_DESTROYED,1477146052
,,,4,,563189,ITEM_DESTROYED,1477146052
1027,,,7,,565070,CHAMPION_KILL,1477146052
,,,,,565169,ITEM_PURCHASED,1477146052
3077,,,8,,573552,ELITE_MONSTER_KILL,1477146052
1036,,,8,,578996,ITEM_PURCHASED,1477146052
1036,,,8,,578996,ITEM_DESTROYED,1477146052
3057,,,8,,580118,ITEM_PURCHASED,1477146052
2055,,,8,,581867,ITEM_PURCHASED,1477146052
1006,,,4,,589193,ITEM_PURCHASED,1477146052
2031,,,4,,590315,ITEM_PURCHASED,1477146052
1004,,,4,,590612,ITEM_PURCHASED,1477146052
2419,,,3,,598236,CHAMPION_KILL,1477146052
2419,,,7,,600018,ITEM_DESTROYED,1477146052
,,,,,600381,CHAMPION_KILL,1477146052
1052,,,1,,606123,CHAMPION_KILL,1477146052
2423,,,3,,614703,ITEM_PURCHASED,1477146052
1036,,,2,,614901,ITEM_DESTROYED,1477146052
1042,,,2,,618235,ITEM_PURCHASED,1477146052
3009,,,6,,618928,ITEM_PURCHASED,1477146052
1001,,,6,,623812,ITEM_PURCHASED,1477146052
1028,,,6,,624637,ITEM_DESTROYED,1477146052
,,,,,627838,ITEM_PURCHASED,1477146052
1412,,,9,,630577,CHAMPION_KILL,1477146052
1036,,,9,,630577,ITEM_PURCHASED,1477146052
1036,,,9,,630577,ITEM_DESTROYED,1477146052
3715,,,9,,630577,ITEM_DESTROYED,1477146052
1001,,,5,,632227,ITEM_PURCHASED,1477146052
2055,,,5,,634108,ITEM_PURCHASED,1477146052
1029,,,9,,634933,ITEM_PURCHASED,1477146052
3095,,,10,,635824,ITEM_PURCHASED,1477146052
1038,,,10,,635824,ITEM_DESTROYED,1477146052
1036,,,10,,635824,ITEM_DESTROYED,1477146052
1053,,,10,,636847,ITEM_PURCHASED,1477146052
3108,,,1,,639290,ITEM_PURCHASED,1477146052
1052,,,1,,639290,ITEM_DESTROYED,1477146052
2055,,,9,,639719,ITEM_PURCHASED,1477146052
,,,1,,642128,ITEM_PURCHASED,1477146052
2423,,,7,UNDEFINED,642194,WARD_PLACED,1477146052
,,,,,643712,ITEM_DESTROYED,1477146052
,,,,UNDEFINED,646385,WARD_PLACED,1477146052
3133,,,3,,650147,CHAMPION_KILL,1477146052
1036,,,3,,659420,ITEM_PURCHASED,1477146052
,,,,,,ITEM_DESTROYED,1477146052
2031,,,3,,665064,ITEM_SOLD,1477146052
2055,,,3,,665625,ITEM_PURCHASED,1477146052
3802,,,7,,666351,ITEM_PURCHASED,1477146052
1027,,,7,,666351,ITEM_DESTROYED,1477146052
,,,,YELLOW_TRINKET,671961,WARD_PLACED,1477146052
2055,,,8,CONTROL_WARD,673413,WARD_PLACED,1477146052
,,,,,674502,ITEM_DESTROYED,1477146052
2055,,,5,CONTROL_WARD,674502,WARD_PLACED,1477146052
,,,,,678660,ITEM_DESTROYED,1477146052
,,,,,682092,CHAMPION_KILL,1477146052
,,,,YELLOW_TRINKET,683710,WARD_PLACED,1477146052
2055,,,9,CONTROL_WARD,683710,ITEM_DESTROYED,1477146052
,,,,YELLOW_TRINKET,693676,WARD_PLACED,1477146052
,,,,YELLOW_TRINKET,700738,WARD_PLACED,1477146052
,,,,,701596,CHAMPION_KILL,1477146052
,,,,,702388,CHAMPION_KILL,1477146052
,,,,,706646,CHAMPION_KILL,1477146052
1001,,,10,YELLOW_TRINKET,706712,WARD_PLACED,1477146052
1042,,,10,,709154,ITEM_PURCHASED,1477146052
3117,,,4,,710507,ITEM_PURCHASED,1477146052
1001,,,4,,710969,ITEM_PURCHASED,1477146052
3067,,,6,,711035,ITEM_DESTROYED,1477146052
1028,,,6,,711035,ITEM_PURCHASED,1477146052
,,,,,713840,ITEM_DESTROYED,1477146052
1028,,,6,,714335,ELITE_MONSTER_KILL,1477146052
3364,,,6,,715061,ITEM_PURCHASED,1477146052
3340,,,6,,715061,ITEM_DESTROYED,1477146052
,,,9,,716018,ITEM_DESTROYED,1477146052
3364,0,1042,10,,724237,ITEM_UNDO,1477146052
3340,,,4,,724303,ITEM_PURCHASED,1477146052
,,,,,724468,ITEM_DESTROYED,1477146052
2055,,,4,YELLOW_TRINKET,724600,WARD_PLACED,1477146052
1036,,,10,,725755,ITEM_PURCHASED,1477146052
2003,,,10,,727175,ITEM_PURCHASED,1477146052
1028,,,8,YELLOW_TRINKET,731333,WARD_PLACED,1477146052
1001,,,8,,735623,ITEM_PURCHASED,1477146052
1028,,,9,,736745,ITEM_PURCHASED,1477146052
,,,,,745622,ITEM_PURCHASED,1477146052
2055,,,3,CONTROL_WARD,746183,WARD_PLACED,1477146052
,,,,,751365,ITEM_DESTROYED,1477146052
,,,,CONTROL_WARD,761430,WARD_KILL,1477146052
3340,,,3,YELLOW_TRINKET,761430,WARD_PLACED,1477146052
,,,,,761694,ITEM_DESTROYED,1477146052
3520,,,3,UNDEFINED,761694,WARD_PLACED,1477146052
,,,,,771034,ITEM_DESTROYED,1477146052
2055,,,4,CONTROL_WARD,771034,WARD_PLACED,1477146052
,,,,,773773,ITEM_DESTROYED,1477146052
,,,,CONTROL_WARD,773839,WARD_KILL,1477146052
,,,,SIGHT_WARD,777271,WARD_PLACED,1477146052
,,,,YELLOW_TRINKET,778690,WARD_PLACED,1477146052
,,,,UNDEFINED,,,1477146052
1412,,,3,,785392,ITEM_PURCHASED,1477146052
3133,,,3,,785392,ITEM_DESTROYED,1477146052
3715,,,3,,785392,ITEM_DESTROYED,1477146052
3111,,,3,UNDEFINED,786844,WARD_PLACED,1477146052
1001,,,3,,792785,ITEM_PURCHASED,1477146052
1028,,,3,,794340,ITEM_DESTROYED,1477146052
2055,,,3,,795924,ITEM_PURCHASED,1477146052
3285,,,5,,797442,CHAMPION_KILL,1477146052
3802,,,5,,801830,ITEM_PURCHASED,1477146052
1026,,,5,,801830,ITEM_DESTROYED,1477146052
2055,,,5,,804041,ITEM_PURCHASED,1477146052
2031,,,5,,804437,ITEM_PURCHASED,1477146052
,,,,SIGHT_WARD,807671,WARD_PLACED,1477146052
,,,,YELLOW_TRINKET,808958,WARD_PLACED,1477146052
3285,,,7,CONTROL_WARD,813380,WARD_KILL,1477146052
3802,,,7,,829617,ITEM_PURCHASED,1477146052
1026,,,7,,829617,ITEM_DESTROYED,1477146052
3363,,,7,,831168,ITEM_PURCHASED,1477146052
3340,,,7,,831168,ITEM_DESTROYED,1477146052
3364,,,7,,831465,ITEM_PURCHASED,1477146052
3363,,,7,,831465,ITEM_DESTROYED,1477146052
2055,,,7,,831861,ITEM_PURCHASED,1477146052
,,,,YELLOW_TRINKET,850309,WARD_PLACED,1477146052
,,,,CONTROL_WARD,851728,WARD_KILL,1477146052
2055,,,7,CONTROL_WARD,861233,WARD_PLACED,1477146052
,,,,,868692,ITEM_DESTROYED,1477146052
,,,,YELLOW_TRINKET,871464,WARD_PLACED,1477146052
2055,,,5,CONTROL_WARD,873642,WARD_PLACED,1477146052
3513,,,9,,874104,ITEM_DESTROYED,1477146052
,,,,,878559,CHAMPION_KILL,1477146052
3044,,,8,YELLOW_TRINKET,885193,WARD_PLACED,1477146052
1028,,,8,,885457,ITEM_PURCHASED,1477146052
,,,,,890378,ITEM_DESTROYED,1477146052
,,,,,891901,CHAMPION_KILL,1477146052
,,,,,894112,BUILDING_KILL,1477146052
,,,,YELLOW_TRINKET,895432,WARD_PLACED,1477146052
,,,,CONTROL_WARD,900185,WARD_KILL,1477146052
,,,,YELLOW_TRINKET,,,1477146052
,,,,,900549,BUILDING_KILL,1477146052
1058,,,1,SIGHT_WARD,901209,WARD_PLACED,1477146052
2031,,,1,,911011,ITEM_PURCHASED,1477146052
3340,,,3,,915401,ITEM_SOLD,1477146052
2420,,,1,,916424,ITEM_DESTROYED,1477146052
,,,,,917579,ITEM_PURCHASED,1477146052
,,,,,918107,BUILDING_KILL,1477146052
3520,,,3,SIGHT_WARD,921539,WARD_PLACED,1477146052
3044,,,3,,924113,ITEM_DESTROYED,1477146052
1028,,,3,,927084,ITEM_PURCHASED,1477146052
2055,,,3,,927876,ITEM_DESTROYED,1477146052
,,,,,928041,ITEM_PURCHASED,1477146052
3114,,,4,CONTROL_WARD,935796,WARD_KILL,1477146052
1004,,,4,,935796,ITEM_PURCHASED,1477146052
2055,,,4,,936819,ITEM_DESTROYED,1477146052
2055,,,4,,937116,ITEM_PURCHASED,1477146052
,,,,YELLOW_TRINKET,937446,WARD_PLACED,1477146052
3340,,,3,YELLOW_TRINKET,939987,WARD_PLACED,1477146052
3520,,,3,,940713,ITEM_DESTROYED,1477146052
,,,,,940812,ITEM_DESTROYED,1477146052
2055,,,3,CONTROL_WARD,945761,WARD_PLACED,1477146052
,,,,,946487,ITEM_DESTROYED,1477146052
,,,,,956196,ELITE_MONSTER_KILL,1477146052
2420,,,1,,959238,CHAMPION_KILL,1477146052
,,,,,959436,ITEM_DESTROYED,1477146052
,,,,,,BUILDING_KILL,1477146052
,,,,,960855,CHAMPION_KILL,1477146052
,,,,,962406,CHAMPION_KILL,1477146052
3340,,,3,,963660,CHAMPION_KILL,1477146052
3520,,,3,,965013,ITEM_DESTROYED,1477146052
1052,,,5,,965310,ITEM_DESTROYED,1477146052
,,,,,969337,ITEM_PURCHASED,1477146052
3095,,,2,CONTROL_WARD,975212,WARD_KILL,1477146052
1036,,,2,,975344,ITEM_PURCHASED,1477146052
1036,,,2,,975344,ITEM_DESTROYED,1477146052
1042,,,2,,975344,ITEM_DESTROYED,1477146052
3157,,,1,,976994,ITEM_PURCHASED,1477146052
3191,,,1,,976994,ITEM_DESTROYED,1477146052
3108,,,1,,976994,ITEM_DESTROYED,1477146052
2421,,,1,,976994,ITEM_DESTROYED,1477146052
1051,,,2,,977720,ITEM_PURCHASED,1477146052
2055,,,3,CONTROL_WARD,983759,WARD_PLACED,1477146052
,,,,,986069,ITEM_DESTROYED,1477146052
,,,,,990661,BUILDING_KILL,1477146052
3020,,,7,,992213,CHAMPION_KILL,1477146052
1001,,,7,,997426,ITEM_PURCHASED,1477146052
3363,,,7,,998581,ITEM_DESTROYED,1477146052
3364,,,7,,998581,ITEM_PURCHASED,1477146052
2424,,,7,,1001716,ITEM_DESTROYED,1477146052
3072,,,10,,1004719,ITEM_SOLD,1477146052
1036,,,10,,1004719,ITEM_PURCHASED,1477146052
1053,,,10,,1004719,ITEM_DESTROYED,1477146052
3086,,,10,,1007029,ITEM_PURCHASED,1477146052
3363,,,10,,1007392,ITEM_PURCHASED,1477146052
3340,,,10,,1007392,ITEM_DESTROYED,1477146052
,,,,UNDEFINED,1012705,WARD_PLACED,1477146052
2055,,,4,CONTROL_WARD,1013498,WARD_PLACED,1477146052
,,,,,1015082,ITEM_DESTROYED,1477146052
,,,,UNDEFINED,,WARD_PLACED,1477146052
3190,,,6,,1021354,ITEM_PURCHASED,1477146052
3401,,,6,SIGHT_WARD,1021783,WARD_PLACED,1477146052
3097,,,6,,1022905,ITEM_PURCHASED,1477146052
1028,,,6,,1022905,ITEM_DESTROYED,1477146052
2055,,,6,,1023697,ITEM_PURCHASED,1477146052
2055,,,3,,1026205,ITEM_PURCHASED,1477146052
,,,,,1026370,ITEM_PURCHASED,1477146052
3057,,,7,SIGHT_WARD,1028020,WARD_PLACED,1477146052
,,,,,1030891,ITEM_PURCHASED,1477146052
,,,,YELLOW_TRINKET,1031914,WARD_PLACED,1477146052
3047,,,9,UNDEFINED,1041518,WARD_PLACED,1477146052
1001,,,9,,1045808,ITEM_PURCHASED,1477146052
1029,,,9,,1045808,ITEM_DESTROYED,1477146052
3044,,,9,,1049042,ITEM_PURCHASED,1477146052
1028,,,9,,1049042,ITEM_DESTROYED,1477146052
3057,,,9,,1049669,ITEM_PURCHASED,1477146052
2055,,,9,,1052936,ITEM_PURCHASED,1477146052
,,,,SIGHT_WARD,1053167,WARD_PLACED,1477146052
2055,,,6,CONTROL_WARD,1055807,WARD_PLACED,1477146052
,,,,,1063265,ITEM_DESTROYED,1477146052
2055,,,3,CONTROL_WARD,1063265,WARD_PLACED,1477146052
3340,,,3,,1063496,ITEM_DESTROYED,1477146052
3520,,,3,,1064255,ITEM_DESTROYED,1477146052
3340,,,3,,1066400,ITEM_DESTROYED,1477146052
3520,,,3,SIGHT_WARD,1066499,WARD_PLACED,1477146052
,,,,,1066861,ITEM_DESTROYED,1477146052
2055,,,1,CONTROL_WARD,1070392,WARD_PLACED,1477146052
3340,,,3,,1072735,ITEM_DESTROYED,1477146052
3520,,,3,,1072966,ITEM_DESTROYED,1477146052
2055,,,3,CONTROL_WARD,1078114,WARD_PLACED,1477146052
,,,,,,ITEM_DESTROYED,1477146052
3340,,,3,,1080656,ITEM_DESTROYED,1477146052
3520,,,3,,1081580,ITEM_DESTROYED,1477146052
,,,,UNDEFINED,1084583,WARD_PLACED,1477146052
,,,,,1085507,CHAMPION_KILL,1477146052
,,,,CONTROL_WARD,1086266,WARD_KILL,1477146052
,,,,SIGHT_WARD,1093394,WARD_PLACED,1477146052
,,,,BLUE_TRINKET,1094186,WARD_PLACED,1477146052
3340,,,3,YELLOW_TRINKET,1098151,WARD_PLACED,1477146052
,,,,,1100990,ITEM_DESTROYED,1477146052
3520,,,3,SIGHT_WARD,1101089,WARD_PLACED,1477146052
,,,,,1102805,ITEM_DESTROYED,1477146052
,,,,YELLOW_TRINKET,1110727,WARD_PLACED,1477146052
,,,,,1111915,CHAMPION_KILL,1477146052
3006,,,10,,1122378,CHAMPION_KILL,1477146052
1001,,,10,,1124854,ITEM_PURCHASED,1477146052
3078,,,8,,1124920,ITEM_DESTROYED,1477146052
3057,,,8,,1124920,ITEM_PURCHASED,1477146052
3044,,,8,,1124920,ITEM_DESTROYED,1477146052
3047,,,8,,1127197,ITEM_PURCHASED,1477146052
1001,,,8,,1127197,ITEM_DESTROYED,1477146052
2003,,,2,YELLOW_TRINKET,1133104,WARD_PLACED,1477146052
,,,,,1134392,ITEM_DESTROYED,1477146052
1029,,,6,,1143504,ITEM_PURCHASED,1477146052
,,,,YELLOW_TRINKET,1160838,WARD_PLACED,1477146052
,,,,,1168330,CHAMPION_KILL,1477146052
2003,,,2,,1179427,CHAMPION_KILL,1477146052
,,,,,1183292,ITEM_DESTROYED,1477146052
2055,,,9,SIGHT_WARD,1188935,WARD_PLACED,1477146052
3340,,,3,,1191114,ITEM_SOLD,1477146052
1042,,,9,,1192104,ITEM_DESTROYED,1477146052
,,,,,1192731,ITEM_PURCHASED,1477146052
2003,,,10,BLUE_TRINKET,1193358,WARD_PLACED,1477146052
3520,,,3,,1195041,ITEM_DESTROYED,1477146052
,,,,,1195603,ITEM_DESTROYED,1477146052
,,,,SIGHT_WARD,1196296,WARD_PLACED,1477146052
3340,,,3,,1198210,CHAMPION_KILL,1477146052
3520,,,3,,1199761,ITEM_DESTROYED,1477146052
,,,,,1199860,ITEM_DESTROYED,1477146052
3086,,,2,,1201976,ITEM_PURCHASED,1477146052
1051,,,2,,1201976,ITEM_DESTROYED,1477146052
1006,,,4,,1202240,ITEM_SOLD,1477146052
1058,,,1,,1202966,ITEM_PURCHASED,1477146052
2015,,,2,,1203197,ITEM_PURCHASED,1477146052
3113,,,4,,1203494,ITEM_PURCHASED,1477146052
2055,,,4,,1203989,ITEM_PURCHASED,1477146052
1026,,,7,,1221315,ITEM_PURCHASED,1477146052
1036,,,8,,1227256,ITEM_PURCHASED,1477146052
3071,,,3,,1230886,ITEM_PURCHASED,1477146052
3044,,,3,,1230886,ITEM_DESTROYED,1477146052
2055,,,3,,1231678,ITEM_PURCHASED,1477146052
,,,,,1231976,ITEM_PURCHASED,1477146052
3020,,,5,YELLOW_TRINKET,1232372,WARD_PLACED,1477146052
1001,,,5,,1237784,ITEM_PURCHASED,1477146052
,,,,,1239236,ITEM_DESTROYED,1477146052
1028,,,5,UNDEFINED,1239302,WARD_PLACED,1477146052
,,,,,1248478,ITEM_PURCHASED,1477146052
1031,,,6,BLUE_TRINKET,1248478,WARD_PLACED,1477146052
1029,,,6,,1248478,ITEM_PURCHASED,1477146052
2015,,,10,,1248577,ITEM_DESTROYED,1477146052
2055,,,6,,1250194,ITEM_PURCHASED,1477146052
3094,,,2,,1254056,ITEM_PURCHASED,1477146052
3086,,,2,,1254056,ITEM_DESTROYED,1477146052
2015,,,2,,1254056,ITEM_DESTROYED,1477146052
,,,,YELLOW_TRINKET,1257093,WARD_PLACED,1477146052
,,,,YELLOW_TRINKET,1261745,WARD_PLACED,1477146052
2055,,,3,CONTROL_WARD,1263527,WARD_PLACED,1477146052
,,,,,1276962,ITEM_DESTROYED,1477146052
2055,,,6,CONTROL_WARD,1276962,WARD_PLACED,1477146052
,,,,,1282346,ITEM_DESTROYED,1477146052
,,,,UNDEFINED,1282849,WARD_PLACED,1477146052
,,,,,1284268,CHAMPION_KILL,1477146052
,,,,YELLOW_TRINKET,1285291,WARD_PLACED,1477146052
,,,,,1290904,CHAMPION_KILL,1477146052
,,,,SIGHT_WARD,1292752,WARD_PLACED,1477146052
2055,,,4,CONTROL_WARD,1294208,WARD_PLACED,1477146052
,,,,,1294307,ITEM_DESTROYED,1477146052
1053,,,8,SIGHT_WARD,1298664,WARD_PLACED,1477146052
1036,,,8,,1298664,ITEM_PURCHASED,1477146052
,,,,,1302657,ITEM_DESTROYED,1477146052
,,,,YELLOW_TRINKET,1304175,WARD_PLACED,1477146052
,,,,SIGHT_WARD,1308373,WARD_PLACED,1477146052
,,,,UNDEFINED,1308769,WARD_PLACED,1477146052
,,,,SIGHT_WARD,,,1477146052
,,,,UNDEFINED,1322283,WARD_PLACED,1477146052
3078,,,9,,1327332,CHAMPION_KILL,1477146052
1042,,,9,,1330339,ITEM_PURCHASED,1477146052
3057,,,9,,1330339,ITEM_DESTROYED,1477146052
3044,,,9,,1330339,ITEM_DESTROYED,1477146052
2055,,,9,SIGHT_WARD,1331098,WARD_PLACED,1477146052
2033,,,7,,1332517,ITEM_PURCHASED,1477146052
3108,,,7,,1337605,ITEM_SOLD,1477146052
,,,,,1339196,ITEM_PURCHASED,1477146052
,,,,,1341011,CHAMPION_KILL,1477146052
,,,,UNDEFINED,1341440,WARD_PLACED,1477146052
,,,,,1345669,CHAMPION_KILL,1477146052
,,,,,1354546,CHAMPION_KILL,1477146052
3916,,,5,,1357292,CHAMPION_KILL,1477146052
1028,,,5,,1361551,ITEM_PURCHASED,1477146052
1052,,,5,,1361551,ITEM_DESTROYED,1477146052
3094,,,10,,1362112,ITEM_PURCHASED,1477146052
3086,,,10,,1362112,ITEM_DESTROYED,1477146052
2015,,,10,,1362112,ITEM_DESTROYED,1477146052
3504,,,4,,1362277,ITEM_PURCHASED,1477146052
3114,,,4,,1362277,ITEM_DESTROYED,1477146052
3113,,,4,,1362277,ITEM_DESTROYED,1477146052
1033,,,10,SIGHT_WARD,1363927,WARD_KILL,1477146052
3089,,,1,,1364059,ITEM_PURCHASED,1477146052
1058,,,1,,1367263,ITEM_PURCHASED,1477146052
1058,,,1,,1367263,ITEM_DESTROYED,1477146052
3340,,,3,,1370398,ITEM_DESTROYED,1477146052
3520,,,3,,1370629,ITEM_DESTROYED,1477146052
,,,,CONTROL_WARD,1372675,WARD_KILL,1477146052
1004,,,4,YELLOW_TRINKET,1374820,WARD_PLACED,1477146052
2055,,,4,,1377790,ITEM_PURCHASED,1477146052
,,,,,1378054,ITEM_PURCHASED,1477146052
,,,,,1378846,CHAMPION_KILL,1477146052
,,,,,1381486,CHAMPION_KILL,1477146052
,,,,UNDEFINED,1383664,WARD_PLACED,1477146052
2055,,,5,,1384885,CHAMPION_KILL,1477146052
3109,,,6,,1386310,ITEM_PURCHASED,1477146052
3067,,,6,,1389347,ITEM_PURCHASED,1477146052
1031,,,6,,1389347,ITEM_DESTROYED,1477146052
1055,,,2,,1389446,ITEM_SOLD,1477146052
1038,,,2,,1390502,ITEM_PURCHASED,1477146052
1028,,,6,BLUE_TRINKET,1392845,WARD_PLACED,1477146052
,,,,,1394033,ITEM_PURCHASED,1477146052
2055,,,6,SIGHT_WARD,1398950,WARD_PLACED,1477146052
,,,,,1399351,ITEM_PURCHASED,1477146052
,,,,SIGHT_WARD,1404796,WARD_KILL,1477146052
2055,,,3,SIGHT_WARD,1410672,WARD_KILL,1477146052
,,,,,1421694,ITEM_SOLD,1477146052
3026,,,3,SIGHT_WARD,1423014,WARD_PLACED,1477146052
2424,,,3,,1423641,ITEM_PURCHASED,1477146052
1052,,,1,,1432717,ITEM_DESTROYED,1477146052
2055,,,1,,1434037,ITEM_PURCHASED,1477146052
2055,,,5,CONTROL_WARD,1435396,WARD_PLACED,1477146052
,,,,,1436617,ITEM_DESTROYED,1477146052
,,,,UNDEFINED,1437574,WARD_PLACED,1477146052
,,,,SIGHT_WARD,1439521,WARD_PLACED,1477146052
,,,,YELLOW_TRINKET,,,1477146052
,,,,UNDEFINED,1443947,WARD_PLACED,1477146052
3140,,,10,,1444310,ELITE_MONSTER_KILL,1477146052
1033,,,10,,1452402,ITEM_PURCHASED,1477146052
,,,,,1454647,ITEM_DESTROYED,1477146052
1055,,,10,YELLOW_TRINKET,1454713,WARD_PLACED,1477146052
2055,,,10,,1455307,ITEM_SOLD,1477146052
2055,,,10,,1455373,ITEM_PURCHASED,1477146052
2055,,,4,CONTROL_WARD,1459336,WARD_PLACED,1477146052
,,,,,1460458,ITEM_DESTROYED,1477146052
,,,,BLUE_TRINKET,1460919,WARD_KILL,1477146052
,,,,SIGHT_WARD,1461946,WARD_PLACED,1477146052
2055,,,6,CONTROL_WARD,1461946,ITEM_DESTROYED,1477146052
,,,,YELLOW_TRINKET,1466665,WARD_PLACED,1477146052
2055,,,9,CONTROL_WARD,1468386,WARD_PLACED,1477146052
,,,,,1469112,ITEM_DESTROYED,1477146052
,,,,UNDEFINED,1472478,WARD_PLACED,1477146052
,,,,YELLOW_TRINKET,1473996,WARD_PLACED,1477146052
1011,,,9,SIGHT_WARD,1474987,ITEM_PURCHASED,1477146052
1029,,,9,,1475679,ITEM_PURCHASED,1477146052
,,,,SIGHT_WARD,1478980,WARD_KILL,1477146052
,,,,,1479310,CHAMPION_KILL,1477146052
2055,,,10,CONTROL_WARD,1480894,WARD_PLACED,1477146052
,,,,,1483940,ITEM_DESTROYED,1477146052
3340,,,3,CONTROL_WARD,1484237,WARD_KILL,1477146052
,,,,,1486382,ITEM_DESTROYED,1477146052
,,,,YELLOW_TRINKET,1487240,WARD_KILL,1477146052
3520,,,3,SIGHT_WARD,1488230,WARD_PLACED,1477146052
,,,,,1499528,ITEM_DESTROYED,1477146052
,,,,YELLOW_TRINKET,1504815,WARD_PLACED,1477146052
,,,,,1508156,CHAMPION_KILL,1477146052
,,,,,1510103,CHAMPION_KILL,1477146052
,,,,SIGHT_WARD,1512360,WARD_PLACED,1477146052
,,,,,1516092,CHAMPION_KILL,1477146052
2055,,,10,CONTROL_WARD,1523850,WARD_PLACED,1477146052
,,,,,1526193,ITEM_DESTROYED,1477146052
,,,,BLUE_TRINKET,1526325,WARD_PLACED,1477146052
,,,,SIGHT_WARD,1529790,WARD_KILL,1477146052
2031,,,4,CONTROL_WARD,1532133,ITEM_SOLD,1477146052
1052,,,4,UNDEFINED,1533288,WARD_PLACED,1477146052
2055,,,4,,1536655,ITEM_PURCHASED,1477146052
,,,,,1538041,ITEM_PURCHASED,1477146052
,,,,,1538602,CHAMPION_KILL,1477146052
3340,,,3,,1541413,BUILDING_KILL,1477146052
,,,,,1543162,ITEM_DESTROYED,1477146052
3520,,,3,,1543723,ELITE_MONSTER_KILL,1477146052
,,,,,1544152,ITEM_DESTROYED,1477146052
,,,,YELLOW_TRINKET,1547951,WARD_PLACED,1477146052
,,,,,1551713,BUILDING_KILL,1477146052
,,,,,1557092,CHAMPION_KILL,1477146052
3074,,,8,,1565219,ITEM_PURCHASED,1477146052
3077,,,8,,1565219,ITEM_DESTROYED,1477146052
1053,,,8,,1565219,ITEM_DESTROYED,1477146052
3077,0,3077,8,,1566374,ITEM_PURCHASED,1477146052
3052,,,8,,1566902,ITEM_UNDO,1477146052
,,,,,1568387,ITEM_PURCHASED,1477146052
,,,,,1568982,BUILDING_KILL,1477146052
2055,,,3,,1577568,BUILDING_KILL,1477146052
2055,,,3,,1581467,ITEM_PURCHASED,1477146052
,,,,,1581665,ITEM_PURCHASED,1477146052
,,,,,1582391,BUILDING_KILL,1477146052
,,,,UNDEFINED,1586716,WARD_PLACED,1477146052
1026,,,5,,1600623,CHAMPION_KILL,1477146052
,,,,,1612112,ITEM_PURCHASED,1477146052
,,,,YELLOW_TRINKET,1618091,WARD_PLACED,1477146052
1038,,,10,,1624894,ITEM_PURCHASED,1477146052
3102,,,7,,1625851,ITEM_PURCHASED,1477146052
3108,,,7,,1625851,ITEM_DESTROYED,1477146052
1026,,,7,,1625851,ITEM_DESTROYED,1477146052
3742,,,9,,1627774,ITEM_PURCHASED,1477146052
1029,,,9,,1628005,ITEM_PURCHASED,1477146052
1011,,,9,,1628005,ITEM_DESTROYED,1477146052
3067,,,9,UNDEFINED,1631074,WARD_PLACED,1477146052
,,,,,1631437,ITEM_PURCHASED,1477146052
3067,,,6,YELLOW_TRINKET,1635133,WARD_PLACED,1477146052
1028,,,6,,1639066,ITEM_PURCHASED,1477146052
1011,,,6,,1639693,ITEM_DESTROYED,1477146052
2138,,,6,,1642531,ITEM_PURCHASED,1477146052
,,,,,1650539,ITEM_DESTROYED,1477146052
,,,,BLUE_TRINKET,1650572,WARD_PLACED,1477146052
,,,,UNDEFINED,1658146,WARD_PLACED,1477146052
,,,,YELLOW_TRINKET,1662106,WARD_PLACED,1477146052
2055,,,3,CONTROL_WARD,1662106,ITEM_DESTROYED,1477146052
,,,,,1664558,CHAMPION_KILL,1477146052
3031,,,10,CONTROL_WARD,1668563,WARD_KILL,1477146052
1038,,,10,,1670875,ITEM_PURCHASED,1477146052
,,,,,1674248,ITEM_DESTROYED,1477146052
2055,,,4,CONTROL_WARD,1674248,WARD_PLACED,1477146052
,,,,,1674744,ITEM_DESTROYED,1477146052
,,,,SIGHT_WARD,1678315,WARD_PLACED,1477146052
,,,,CONTROL_WARD,1680163,WARD_KILL,1477146052
,,,,YELLOW_TRINKET,,WARD_PLACED,1477146052
3123,,,2,,1681879,ITEM_PURCHASED,1477146052
,,,,SIGHT_WARD,1682143,WARD_PLACED,1477146052
,,,,,1686507,BUILDING_KILL,1477146052
,,,,,1697915,BUILDING_KILL,1477146052
,,,,UNDEFINED,1701719,WARD_PLACED,1477146052
2031,,,9,,1707932,CHAMPION_KILL,1477146052
3108,,,4,,1712955,ITEM_SOLD,1477146052
1052,,,4,,1716264,ITEM_PURCHASED,1477146052
,,,,,1717452,ITEM_DESTROYED,1477146052
,,,,,1718674,CHAMPION_KILL,1477146052
